,0
1295,1183.9615392969386
1296,1922.6746899930672
1297,2481.6951983045437
1298,798.5501751648249
1299,3309.690425623497
1300,2485.9606613496535
1301,800.6691418730943
1302,3606.1870444394904
1303,1942.6362569774024
1304,1905.3138207983682
1305,787.1319249672629
1306,1058.320325406377
1307,1098.363066955465
1308,3578.0233706230642
1309,1858.628588251362
1310,1045.1937220462514
1311,3659.140273916818
1312,2822.144406900293
1313,1552.049679236441
1314,2698.329424845412
1315,2813.808239202508
1316,1078.1296886717957
1317,1083.3468885401496
1318,2723.0499064447745
1319,2731.450607978228
1320,2770.884546249913
1321,1602.1162562595937
1322,1995.7219960058096
1323,3604.1946435002055
1324,3312.884560660975
1325,2789.641727206715
1326,1105.506117527395
1327,3499.567124353957
1328,4145.676868439988
1329,-873.7159481653855
1330,3568.482897478783
1331,2728.423083629056
1332,697.6714893379112
1333,3557.3659856365803
1334,3546.618037853612
1335,1137.4618313029764
1336,1617.8446938440388
1337,2802.1270364329844
1338,2426.8381101250006
1339,-867.3108004455503
1340,762.5805679227221
1341,1133.445065699725
1342,1622.0531052709603
1343,1988.910893412853
1344,2722.4077321324103
1345,1552.102627368964
1346,2486.0249395386254
1347,2826.29177213905
1348,727.0568377385157
1349,2435.49783359108
1350,4947.676853391926
1351,3548.9375375687155
1352,3532.807368712152
1353,1175.1191686632435
1354,1619.5924169553975
1355,2783.1863373513793
1356,2500.920331355072
1357,3536.3140481618975
1358,3641.186046674251
1359,2700.742272598624
1360,3274.395946458549
1361,801.9510723095559
1362,1122.6810332339983
1363,710.3127426482329
1364,2473.5406906515245
1365,2441.0292333710286
1366,3514.334115690083
1367,3571.6811593007883
1368,1490.0497880323742
1369,1610.3507950774074
1370,2690.7206255235633
1371,3570.4085524672423
1372,2754.3963841209315
1373,2450.985296150196
1374,3556.216672582116
1375,4947.191574216985
1376,1081.7284779288827
1377,1583.0565675683865
1378,1993.4398805825035
1379,1906.7012630768627
1380,1086.6056971519542
1381,3265.4423162786024
1382,1907.4384142324968
1383,3644.523011033639
1384,3541.458598591668
1385,-937.5658550963533
1386,1609.3106438342083
1387,3250.2385311638673
1388,4976.156854681677
1389,3541.366193470913
1390,2725.9987826442516
1391,1089.1441360954273
1392,2739.4233532446215
1393,2750.0532334375735
1394,1054.6283386151376
1395,2446.113093610992
1396,3561.933611049287
1397,2725.1804390096618
1398,1926.0383530095014
1399,1130.4564200314553
1400,786.7934731615037
1401,-117.38760341655802
1402,1993.0154279479002
1403,1875.1155927506968
1404,1847.887666982163
1405,2444.358109636151
1406,1918.7218438091627
1407,1929.1193105845746
1408,1052.1601551493738
1409,1619.3148106485398
1410,4956.388256488298
1411,735.2426517412491
1412,2779.500444540642
1413,2741.4678361273
1414,1914.6286517791912
1415,3528.0900204206005
1416,3538.0518661170527
1417,1909.8750543375077
1418,1095.7077378918216
1419,2429.209832131407
1420,3572.739801574603
1421,1078.2714887005134
1422,3575.202446034476
1423,1877.3429758827585
1424,1896.8691099761172
1425,1053.4621260620283
1426,3309.5583035201853
1427,1172.3206073858328
1428,3307.4511271484616
1429,1095.7364187048133
1430,1623.0539850484572
1431,2490.304776124103
1432,1153.6120149853523
1433,1086.0928104119334
1434,2758.09627277652
1435,-113.83743170539765
1436,3641.7496137799226
1437,4151.159094397938
1438,1126.13274313977
1439,1546.6697321130714
1440,1881.637310479764
1441,1842.6829740896624
1442,1916.1582627607838
1443,2688.087154781192
1444,3576.7132151489573
1445,1631.260890321394
1446,1990.3925798299724
1447,3563.9542002842163
1448,1901.0249734551821
1449,2743.43044799804
1450,2717.907832158093
1451,3603.9354680993783
1452,1033.2448051355434
1453,4976.1920717617295
1454,2726.911471801553
1455,-97.81687046123284
1456,2443.3312894115065
1457,3655.9863673649884
1458,2504.1161881077405
1459,1609.978318357944
1460,2728.759653334728
1461,3630.4237905775044
1462,3609.521975657066
1463,2734.8212340171763
1464,1171.4791093887202
1465,2704.960951969378
1466,3250.2367046695626
1467,1615.2836487283325
1468,1922.1706503070359
1469,2478.1630976177794
1470,3269.0932337687
1471,1958.227443046162
1472,4957.666977739603
1473,3487.4430781336764
1474,4969.296951793799
1475,1949.0650851973458
1476,1918.8501581773771
1477,2777.8975369698437
1478,4944.1003522418605
1479,4967.070830070667
1480,3522.7483936506424
1481,1903.7900951573129
1482,2739.627201971709
1483,3533.7641352008727
1484,1099.831891038325
1485,1071.8769744803358
1486,3329.213271241571
1487,-35.16694715341123
1488,2496.2715959868056
1489,1982.0813859795867
1490,3556.2159926227273
1491,3264.1606280857663
1492,1133.2441582855395
1493,1052.039641176566
1494,-861.605061709057
1495,3574.7178347909244
1496,1064.8080240690165
1497,1099.9091342253223
1498,3532.1239830043646
1499,2726.805157778227
1500,-962.3027144571554
1501,1601.3215107494484
1502,1579.4356097365617
1503,4974.45061147985
1504,1910.2988425187123
1505,-946.4531423317176
1506,2753.4636628056587
1507,1876.702792314452
1508,2698.348834114105
1509,3561.6728303416794
1510,-147.8025273861747
1511,1855.621084757047
1512,2446.438367693155
1513,1093.9358844075825
1514,1926.2630472543647
1515,2723.4263937894307
1516,-909.1614024580517
1517,-865.6298732220735
1518,-34.39229549362062
1519,1894.3261457339381
1520,1878.4989390382734
1521,754.147783426178
1522,2716.9084152111586
1523,2728.1022338317093
1524,3303.243552070375
1525,-123.4727242426377
1526,762.7832504892947
1527,1854.6319558363575
1528,1045.0101539389134
1529,1870.5017448684891
1530,1626.2616304479016
1531,1543.802928706014
1532,3631.6060945028776
1533,793.625855600558
1534,3638.0483809423226
1535,2728.4896483757125
1536,2722.3451751559664
1537,2480.732500227488
1538,2441.224221077548
1539,1841.9781784631862
1540,2469.2826393939044
1541,1908.7030489316426
1542,1063.13031176475
1543,2469.052092218556
1544,-108.83753669030739
1545,1150.05780646429
1546,4144.185443905108
1547,-907.6908619272372
1548,4937.611219743432
1549,2688.9102390102194
1550,3574.027766359837
1551,1963.2467593064541
1552,1538.9715776763992
1553,2504.2733778761685
1554,2701.6568007958317
1555,2743.9392360223324
1556,2815.294698674611
1557,2009.4458056498434
1558,1074.739760828287
1559,3559.3590865131723
1560,1996.2021510279897
1561,1105.2551938996319
1562,780.8888940143315
1563,1900.4117397477423
1564,711.9959147792051
1565,1929.6649740273383
1566,3570.252700470734
1567,3563.455641680505
1568,1067.0344343820852
1569,2451.3096034618998
1570,2457.73780384859
1571,4962.040632297929
1572,754.5044186812714
1573,2786.9575349716024
1574,1087.7104591234129
1575,3527.7624236054435
1576,1984.7146952826474
1577,1567.7120807810325
1578,1886.5782141663892
1579,1024.5927950908517
1580,1879.9502295296375
1581,3528.838806170508
1582,3531.150224393521
1583,1948.8504346959724
1584,2469.2465636083853
1585,3540.206905642412
1586,2724.6285610225955
1587,1840.9028575907146
1588,2496.2543306329208
1589,2750.057024183371
1590,1997.9135843640652
1591,1514.9756986967536
1592,3556.013760439052
1593,693.318059340671
1594,1922.6358399752307
1595,1184.4579280393418
1596,3535.374479702408
1597,3224.7259158591496
1598,2740.3011176364603
1599,2411.400708311126
1600,3321.1928880269716
1601,1178.127142728329
1602,1601.7966998017057
1603,2806.9539145560575
1604,3572.3225154763604
1605,783.2013045589874
1606,4931.454905997628
1607,3547.5063693847296
1608,2720.7353467882986
1609,1105.3871463954788
1610,2737.8447939120556
1611,-850.8990905466685
1612,2746.4682022171214
1613,3641.115108386847
1614,1124.0206811508988
1615,3579.849212520151
1616,-925.2386528863492
1617,1960.9667285232733
1618,3554.358640785001
1619,1077.7779003027222
1620,2748.412543431775
1621,3310.0776491326974
1622,4101.549988132522
1623,1622.4359914560387
1624,2419.418496728334
1625,1624.0162562599141
1626,3543.585367064826
1627,2757.094724792443
1628,3552.9594365796147
1629,-948.53546191182
1630,3270.2163951422444
1631,3329.453192467066
1632,1167.1293848457376
1633,1057.8775256655308
1634,3615.203761129263
1635,1854.9604986907852
1636,3598.999452992463
1637,1105.3437950604261
1638,4139.9976415538695
1639,3556.4579325958757
1640,3610.4823369790874
1641,3587.574371418995
1642,1094.0280529228307
1643,2747.6202335321072
1644,1591.7451135064866
1645,3258.540351797339
1646,1881.6622534561905
1647,4149.9529756303145
1648,755.2116475113085
1649,2824.4054990594645
1650,1937.4686207235584
1651,-23.94668548644495
1652,1103.4849814149804
1653,2758.4586365584746
1654,3568.2342206338953
1655,775.7374804847651
1656,1911.4066727851482
1657,1172.6925964045695
1658,1872.5079576577125
1659,1108.4478283000208
1660,2701.547965303505
1661,2002.2513922715452
1662,3565.334427839972
1663,1890.61638122065
1664,-38.90967541218765
1665,2758.478492108171
1666,3573.7192159658475
1667,1084.3148139218974
1668,3575.0414730864572
1669,2474.130562504313
1670,3610.2449940600227
1671,3608.434150980473
1672,1618.128065661167
1673,1899.5649123694768
1674,1049.7117446324396
1675,3599.333911258723
1676,-852.3736116634805
1677,2703.187025880137
1678,1130.3997338208146
1679,3237.810147241688
1680,1898.8726977913652
1681,2763.6207184990644
1682,3312.7024538965907
1683,1083.452257481397
1684,-124.55160954997109
1685,2721.719577410563
1686,3536.9428074291654
1687,2707.319738106445
1688,1129.2428066390858
1689,1103.1348700276963
1690,1891.227823047496
1691,1092.091056126743
1692,1961.8170472506836
1693,3266.2945734125815
1694,1895.7402409902638
1695,1177.1616694116449
1696,2769.9921262122207
1697,2820.345919062674
1698,1933.4823413519625
1699,1168.6975311107094
1700,3569.5323937617623
1701,2479.3869999881817
1702,1618.1681518087405
1703,1948.1453246670983
1704,1844.81636311853
1705,1924.0974346606101
1706,3607.251615746444
1707,3566.88836527125
1708,3545.307361242472
1709,2705.1459042396764
1710,-92.59375885096688
1711,1892.5185411946509
1712,3320.786210258121
1713,1899.834512131803
1714,3631.4427160807513
1715,2719.9084305481824
1716,4135.933898408081
1717,2424.0358303450794
1718,753.8047170983687
1719,1085.394863528988
1720,2732.833754806808
1721,2740.6258374521317
1722,2723.658794245061
1723,1876.2242292614028
1724,3296.091148097097
1725,2502.3680776267393
1726,4968.120491936349
1727,3500.316979153898
1728,1901.1857200602146
1729,1872.9730908636245
1730,3529.394117640756
1731,3235.6477443630138
1732,2709.4168221477926
1733,702.1512327921141
1734,1027.916288935559
1735,2437.3347750215303
1736,1864.9019043902351
1737,1919.2128104546955
1738,789.8944521558985
1739,2449.742437959815
1740,1105.4598427188037
1741,707.445735855586
1742,1876.715899683205
1743,1615.6583166609366
1744,-864.6959291897288
1745,2751.651848404169
1746,1096.8444835496566
1747,2436.461939765152
1748,2749.826694247084
1749,2748.0105967521704
1750,3659.8666561098685
1751,1603.902414529873
1752,2737.7643900183944
1753,3516.2742863360436
1754,2708.4497027085404
1755,791.5905846008664
1756,3575.3553976309413
1757,2777.1395211974077
1758,798.0611078257558
1759,2733.2573109332347
1760,3256.776410717657
1761,3560.887711728681
1762,2741.7694551162726
1763,3542.289608731382
1764,1618.5656755177706
1765,2447.9793956048306
1766,3643.751617292391
1767,1939.011252685478
1768,2743.5133488207935
1769,3553.1381988635226
1770,2737.501688830277
1771,3502.0178399113506
1772,3540.982968740931
1773,4112.559964032933
1774,2834.855613691388
1775,3292.453514988548
1776,1623.8352829225826
1777,2788.3154465037223
1778,1536.410177851702
1779,4973.962132991691
1780,1137.425760245043
1781,1542.6855517697204
1782,1059.3910243032713
1783,-938.306960670003
1784,3558.8423099364572
1785,695.2015546766497
1786,2432.790328172033
1787,1104.9815481788442
1788,2433.1685771021944
1789,1886.927340915213
1790,-45.80160673017531
1791,2748.4960047633913
1792,3645.124478016442
1793,1887.714741733418
1794,2453.0526487175425
1795,2675.981680577678
1796,2444.4743989283916
1797,1184.7921631258937
1798,1886.9422325774851
1799,1165.660776122363
1800,795.4783221626776
1801,4972.964156794982
1802,1949.8418721489834
1803,1072.005614798467
1804,3570.9029243888954
1805,1531.1875376135272
1806,2790.437603823702
1807,1552.8670660322655
1808,1162.7741974184773
1809,3319.8065522661645
1810,2741.763188458196
1811,2737.5695286250725
1812,-913.2100374308343
1813,3580.1768290901373
1814,1184.8202918212965
1815,1588.313728760525
1816,1026.3275838887348
1817,3548.4508544351197
1818,2806.685533873437
1819,-77.01069409196953
1820,3315.3334772979665
1821,1951.7081483143786
1822,3534.393446238881
1823,-927.2051578253188
1824,1074.7214385353332
1825,1925.6951205092103
1826,1042.584266198588
1827,2753.4937515797887
1828,3546.151409280268
1829,795.0762594501746
1830,1604.456256399682
1831,2790.4789695522354
1832,778.4734278947283
1833,1097.6824144940397
1834,3255.2968819816765
1835,1830.5292604873414
1836,-950.2618175286034
1837,4960.536792856539
1838,2431.948572588315
1839,3528.7728117554675
1840,3652.9300773691643
1841,2746.908183469345
1842,2722.45168832206
1843,2713.732281524448
1844,2497.659605776766
1845,1896.0721311092634
1846,2434.9314746871505
1847,1960.192476560687
1848,1853.6955810613636
1849,2833.135895448593
1850,3571.8159286025934
1851,3312.6331984607514
1852,1533.755395841782
1853,3580.243014255791
1854,2425.0506041720214
1855,1092.8002998742795
1856,2700.526248135897
1857,-926.1874751380963
1858,3267.8899059274045
1859,2706.6169159246742
1860,1126.5281801596484
1861,3558.506684628479
1862,3606.5970788299996
1863,1880.4900471261587
1864,3565.0992578470077
1865,1916.7867934788578
1866,2483.248537462045
1867,2005.0181417666608
1868,1092.137840619293
1869,1178.229338867343
1870,1882.6200167864383
1871,2696.9270586788903
1872,-947.2388785489477
1873,1069.8866322751173
1874,3263.6875625218686
1875,1048.7884548339925
1876,4141.057382855144
1877,3640.849908070716
1878,1881.8495065412515
1879,1906.06736484112
1880,1047.0059841787813
1881,2808.3691473346676
1882,1968.3267364798653
1883,2786.681066151152
1884,1066.170463476662
1885,-887.0929460412412
1886,3321.8153239322555
1887,785.4172602512522
1888,3583.8982279245633
1889,1127.6546790389475
1890,1074.5082830748106
1891,2438.311610906095
1892,1887.0977677167716
1893,1887.099422345913
1894,-138.0971315865438
1895,3556.365298490726
1896,1045.4727818554607
1897,3255.538680972458
1898,1947.1597193773823
1899,3535.700110828245
1900,3610.8148678477683
1901,1600.0146284466014
1902,-966.7909729094852
1903,3638.8090151011193
1904,1951.642409109679
1905,2670.374514178081
1906,4961.779876056458
1907,3564.4975057883566
1908,3520.71446815489
1909,2729.9776638693925
1910,2781.162696614301
1911,794.5712034453077
1912,3530.897922108059
1913,1867.6793150002957
1914,3611.2186690566705
1915,1482.9592619704376
1916,802.7474116960384
1917,3316.142282313761
1918,1901.7404539966492
1919,-995.3013356908682
1920,1849.433587817157
1921,1877.6171588393636
1922,2717.6410058899055
1923,3326.0728763909474
1924,3580.948016246724
1925,1882.1607048272097
1926,1618.6962275131261
1927,3587.2080331407656
1928,1059.468735930796
1929,1907.0234790903871
1930,3566.422750625266
1931,-76.68603847246482
1932,3648.9647405719484
1933,1105.302917916122
1934,4138.498705478132
1935,3298.2486198913675
1936,2758.0927600842792
1937,3506.508331735171
1938,1127.5728665271881
1939,1102.8662994908623
1940,1957.2942733716304
1941,1955.8727383142718
1942,1609.8752607004722
1943,783.8095263555731
1944,1104.7811439026634
1945,1038.5106391315303
1946,4965.358842662615
1947,2737.7945581882955
1948,1635.936242449552
1949,1096.999644347949
1950,1090.8588941905537
1951,2758.9517160425953
1952,3566.938083928129
1953,1040.7703333408754
1954,1926.2972293581306
1955,-111.16989211121631
1956,2466.063140877185
1957,3320.9540713594743
1958,1083.787149122695
1959,-31.090044866488597
1960,4135.887553555731
1961,1874.1893838039848
1962,1876.5432182400937
1963,2447.2735877776677
1964,3660.220746746116
1965,1034.0202682323852
1966,1155.321004977854
1967,2780.1782565841986
1968,1918.756419373383
1969,789.3906787273722
1970,-941.6347139058985
1971,1898.6713142569838
1972,-972.3595268477188
1973,-33.66213138655053
1974,-859.7839260694013
1975,1164.514357373044
1976,1067.6656706892368
1977,3574.996537720882
1978,3325.931435314502
1979,3311.3750005493985
1980,1131.3690843010345
1981,4116.568155991346
1982,2479.57052116148
1983,1911.6822339606163
1984,1185.1015787753252
1985,2431.7404425106497
1986,2787.3347316555632
1987,1096.210597664845
1988,3598.1419493954886
1989,770.1972558026841
1990,2823.744702101049
1991,2735.937246479894
1992,2766.032096990136
1993,1893.3272658420385
1994,4147.550617106979
1995,2750.6736355768194
1996,4147.142646117172
1997,1102.2559986836218
1998,1883.496993852484
1999,1919.4376530394297
2000,2452.0227486218196
2001,1507.9316718527944
2002,1085.557781458567
2003,2750.535413095152
2004,3644.7618028425723
2005,2707.0817105154692
2006,2735.3126923553755
2007,3571.2060663792
2008,2414.780837865451
2009,2713.6896465896502
2010,704.2953058528501
2011,3556.719036252525
2012,-25.88509860153431
2013,1073.0163223485588
2014,1977.7748246447381
2015,2658.4085303002557
2016,1168.7533586394475
2017,1874.4523410273473
2018,3535.357197498387
2019,-918.2101078267651
2020,2819.8536535454427
2021,1890.3799511176737
2022,2835.2659617184413
2023,1903.1796592626883
2024,1085.3097785693344
2025,3318.4199878679656
2026,2687.185900444797
2027,1074.1047943073904
2028,4122.099362224172
2029,3572.8452866182756
2030,1596.3756926942428
2031,1874.2043611898773
2032,4153.472720408768
2033,1888.4501537994583
2034,2452.079006012625
2035,1873.48317050842
2036,3313.2304390005256
2037,1057.89360555726
2038,788.4102283794185
2039,2734.752426590003
2040,2754.720321044379
2041,2712.59831860398
2042,1939.8154950942371
2043,4151.8870803222735
2044,1931.9111327820842
2045,1106.273622819959
2046,2446.209109352534
2047,3524.6248931988953
2048,2732.067085774505
2049,1624.379752320796
2050,2771.0936813758763
2051,757.8893234830779
2052,1065.9179219689972
2053,2711.9122998692856
2054,3267.0877465220765
2055,1100.90756244657
2056,1048.7995540104537
2057,1531.7592110320238
2058,3513.7056959925512
2059,1115.1014273769176
2060,2426.0111828731488
2061,2750.7999826075593
2062,4954.179389704744
2063,1040.32799612482
2064,1863.7464011839024
2065,1103.1278125124838
2066,1082.947755640484
2067,1092.937060206366
2068,2006.9239361849773
2069,3592.3392409477333
2070,1965.0633764670652
2071,3270.257582972091
2072,779.9464544190128
2073,1963.1511024274446
2074,1583.534572486362
2075,1517.844153802484
2076,752.827211732267
2077,4155.241910581978
2078,2709.650220308601
2079,1871.285706801914
2080,1965.8402186905578
2081,3566.3480009110576
2082,-27.750607006867085
2083,770.2234065062567
2084,1869.5151540258935
2085,1928.8770263639249
2086,2426.915131366994
2087,1092.145696096939
2088,3264.9000738690456
2089,1156.1939114451275
2090,4138.152192034524
2091,3584.234117640256
2092,1918.6916250111922
2093,3561.7996956409484
2094,1070.7444534916099
2095,1121.5454942144936
2096,2010.3376507570283
2097,2764.045933621848
2098,2436.571174232104
2099,2827.389312064766
2100,1627.1374580180811
2101,2749.719157289781
2102,1176.5323838211984
2103,2707.706237019255
2104,3530.701942480034
2105,2698.1409950875104
2106,798.3504838466865
2107,2736.3528664923997
2108,3501.3338929198635
2109,3534.1349963862317
2110,1902.3959736170418
2111,1930.5684015385125
2112,748.2943648504081
2113,3604.9762967847873
2114,1091.220941001252
2115,-858.3354055526079
2116,2672.025848500244
2117,1161.5024311987975
2118,789.1440543690987
2119,2720.240628607387
2120,3545.5262346385243
2121,2741.3486888491543
2122,4122.604021609827
2123,4970.383138155344
2124,2777.1504656947286
2125,787.9100967638549
2126,2750.8565508373413
2127,1963.8247255915792
2128,4958.4887369682
2129,2772.9831725158156
2130,1907.8033742421685
2131,-30.926871098676884
2132,1920.9783952695318
2133,3632.7744242399895
2134,790.5078926170793
2135,697.4010350827152
2136,3317.6132042600534
2137,3521.7566120655865
2138,1078.8882528726567
2139,1045.1880759501755
2140,4138.867607571704
2141,3570.027278071183
2142,3299.762765445876
2143,2741.922681438984
2144,3298.407448985164
2145,2759.2727140960164
2146,704.3279411053495
2147,3644.3317673268434
2148,3562.854873152676
2149,3574.808526300337
2150,1880.6372240248904
2151,1920.0494967461118
2152,1879.3618800374895
2153,2702.870072043785
2154,3276.891907032836
2155,1094.1694191723623
2156,4150.5540019194
2157,3592.572153083913
2158,1954.9742434842644
2159,1105.3036115458565
2160,2706.657838104157
2161,1045.6668716054587
2162,728.4037058595704
2163,-871.44721652812
2164,2462.6201934104115
2165,1620.3006853157895
2166,1910.7756729623559
2167,-943.9995656631024
2168,1129.1998580600894
2169,4980.444889980855
2170,2740.5030545022355
2171,1924.6340326395684
2172,2440.706187231789
2173,2724.999185228203
2174,1611.7110108567747
2175,1098.8902865817638
2176,2672.610332586022
2177,3271.5522398829767
2178,1079.5525555459146
2179,-1012.344867772325
2180,1515.7231086310717
2181,3602.48210238582
2182,3576.643897119
2183,3517.0262109848663
2184,1588.3913864511171
2185,4980.471364047116
2186,1584.8350695635763
2187,4929.252825128182
2188,2416.3014041122274
2189,1905.5768177009247
2190,1170.5752556338957
2191,3258.6224945415215
2192,3609.3237199231526
2193,1084.2935040686093
2194,786.1709420526787
2195,1913.051971310114
2196,1918.9723115493348
2197,3277.2186859799485
2198,3576.5667676172257
2199,1871.1053199227467
2200,3542.8782642124374
2201,4980.497838113378
2202,1971.1216514144826
2203,1618.0206272253768
2204,4978.64498773091
2205,795.8555283966393
2206,1619.0302888880597
2207,1930.7272459360815
2208,4963.2515596076
2209,1900.0715563926326
2210,2505.360469222032
2211,1055.082686607066
2212,-854.130351707478
2213,1071.688514426225
2214,3514.1675890099227
2215,2003.0146693953698
2216,1616.6409885279097
2217,3653.696563927403
2218,2437.183357589833
2219,3616.17171917695
2220,1052.7047269349114
2221,4950.309791527549
2222,789.4944111786605
2223,3557.6417474324526
2224,1877.5246098027148
2225,2748.222050998759
2226,2783.425797219285
2227,1109.306886649861
2228,797.7561153009711
2229,2487.8291839410367
2230,-991.0721197807895
2231,3575.555117278903
2232,3514.9266577202093
2233,1099.1411824204333
2234,4137.146037925432
2235,792.6428462960754
2236,3587.164389208502
2237,1505.454989000984
2238,3611.5303116919254
2239,3555.114709217226
2240,702.1283117302069
2241,3567.4135635648454
2242,1040.034316424864
2243,1101.4863144637027
2244,1996.0573182879025
2245,1085.3776675405186
2246,2780.891169036335
2247,2747.4313372171937
2248,3641.8847029895837
2249,3269.7588109454546
2250,665.5068567744433
2251,2768.7544926196174
2252,2806.8247784155737
2253,2785.1763863284973
2254,1073.1565342856206
2255,2826.418240039908
2256,-921.5422660368883
2257,2827.1376262833796
2258,2002.181550931166
2259,3559.9644689997676
2260,1080.2764146500406
2261,1102.2346966645396
2262,3602.412814665879
2263,2750.3614971694547
2264,3566.1888763112356
2265,3514.9047302674617
2266,1898.6877133060248
2267,4941.296840234698
2268,1036.2483109257155
2269,1611.3867180957568
2270,1608.0331722392561
2271,3515.7031181094753
2272,3564.916436363761
2273,4976.799386767549
2274,1590.4645831327002
2275,1587.7717790844881
2276,1093.9510266239026
2277,1127.3360821679807
2278,3579.583594897104
2279,2458.400859473717
2280,4147.126627447421
2281,1612.8477346183874
2282,1128.2805508560682
2283,1574.959323317451
2284,2831.5371270988244
2285,1150.9749334091775
2286,3544.940536901142
2287,3541.7491642892905
2288,1887.7530008567442
2289,2712.8054090037585
2290,778.8102861293041
2291,2426.6549048256175
2292,1922.3758541159327
2293,1102.8709779021174
2294,1097.7326719003197
2295,680.6376286129362
2296,2781.200175683318
2297,3578.7536912430114
2298,1073.734832802531
2299,2744.343683031422
2300,3629.963468508511
2301,-61.30410350869124
2302,1523.0466864642704
2303,1902.1306537645548
2304,1883.4706181465626
2305,3578.767905248694
2306,1092.9989782132047
2307,1925.1815938300065
2308,1105.9395624646522
2309,1054.3790697255363
2310,1185.6409878754034
2311,1890.3417037649479
2312,2755.951735513796
2313,4934.059096744592
2314,3324.047154484768
2315,1612.3618816221472
2316,3592.8064165059623
2317,3288.8211768279225
2318,3608.7557872676557
2319,3576.699329923395
2320,3316.2495521971914
2321,2468.2860698426634
2322,2718.6492680584824
2323,3296.2088688148106
2324,2444.7778241923384
2325,3569.97525759609
2326,2473.3016126889747
2327,1613.0408666899978
2328,1082.2239230915281
2329,3629.4194863895577
2330,1882.8895658270822
2331,1076.994335230369
2332,1926.2680225530576
2333,3251.0945298452143
2334,2752.952098036421
2335,1956.009443736776
2336,794.3278721840627
2337,3501.7972385290163
2338,4147.745690477219
2339,1056.358365225255
2340,1075.4652385622321
2341,1091.684759646555
2342,1035.4376975330347
2343,3597.7761645731
2344,2449.024139743229
2345,714.000830237439
2346,3536.5171868003717
2347,3325.834194403721
2348,1185.7038637827745
2349,1059.4347071727852
2350,2826.4922924801917
2351,1529.6887430466995
2352,788.7460138023883
2353,3571.83920753806
2354,3511.7621040810154
2355,2766.9484600268784
2356,-862.2423524938863
2357,787.0312362385064
2358,1958.2589214810748
2359,4112.069172250776
2360,3577.420569379738
2361,3518.1560506046117
2362,781.8961495866558
2363,3252.711989391267
2364,793.738678435338
2365,650.542962728254
2366,3554.2004130075575
2367,4149.154548902458
2368,1595.400570753654
2369,2826.845774610814
2370,3518.0749712817096
2371,1068.1443160284473
2372,3569.46365737243
2373,1619.3746505367365
2374,1896.2209666159802
2375,1089.0487908215202
2376,2459.4963014079217
2377,1605.7119730708941
2378,1954.3378435652812
2379,1869.1004056229617
2380,1480.261818569128
2381,1074.5235362918922
2382,1916.8111215038143
2383,3632.6139812204533
2384,1932.5363235837676
2385,3659.0475885118713
2386,-52.64200722046121
2387,2784.920680304262
2388,1100.5039870523362
2389,1100.4742848488577
2390,1175.1737012873557
2391,793.3593739970704
2392,4122.450751053444
2393,-165.12700490386896
2394,1173.5537811019979
2395,1119.557400518341
2396,1040.5888154348802
2397,1927.6013583538181
2398,1065.8278703266435
2399,3514.1049012648286
2400,3583.0248587635965
2401,2721.9534471029124
2402,2003.2801344345235
2403,1913.2600181451667
2404,1577.3331906086764
2405,3309.9639431449723
2406,3531.3463672772955
2407,4980.838691716494
2408,-126.01469642136453
2409,1082.364727976364
2410,1039.4786434331647
2411,1074.8160144590393
2412,763.4864259823844
2413,1860.727477181592
2414,2452.707765086336
2415,4149.3905446114895
2416,2816.801055397498
2417,2711.1137074177054
2418,1620.0759984141266
2419,1884.0734207559087
2420,704.5776713340065
2421,1924.196711499797
2422,1895.0781207786906
2423,4964.913857870006
2424,3286.445473261648
2425,2729.8340475206423
2426,4148.11852420885
2427,2422.459467782432
2428,2437.513634924684
2429,3261.21626031452
2430,1080.7368527122596
2431,1134.2001154178831
2432,4116.542770028207
2433,-851.9797715659965
2434,3328.4673435862946
2435,3549.018446121515
2436,2709.667061697818
2437,2709.958769662298
2438,1941.5686174473317
2439,3324.0284842139586
2440,3506.749562366547
2441,1053.7839384347712
2442,3541.456067141176
2443,3522.6099463210317
2444,2776.269195308131
2445,2724.3459495889324
2446,2489.1563183069784
2447,3650.2644824712334
2448,2669.1775530432433
2449,2722.7318069818375
2450,3613.8307429054566
2451,3252.096612748253
2452,796.8162787430778
2453,1911.8758005197033
2454,1874.7087422523143
2455,-878.864472769731
2456,1952.5328018861755
2457,3277.829667657287
2458,1615.9354562687788
2459,3515.4537038671997
2460,1095.7711989305064
2461,1986.5113533600525
2462,2734.7199069664925
2463,3652.8365320240773
2464,3614.699689067388
2465,1078.791289471178
2466,1096.186912350784
2467,3297.040054800038
2468,1895.5615371286494
2469,1120.0386302846334
2470,1115.1894809500127
2471,2743.350335774724
2472,707.5791941898187
2473,1928.8596820950054
2474,2709.249416947603
2475,2485.358018774177
2476,1051.3445848586707
2477,2499.162977761842
2478,3572.864409840663
2479,-114.70857147828269
2480,3313.9346791448615
2481,1615.0042818767977
2482,1891.6757267240423
2483,2502.3271304024456
2484,3525.2452165092586
2485,1137.5460817660482
2486,1952.151178399326
2487,2465.6991034277316
2488,-31.131782560985357
2489,2748.4913313284706
2490,1063.0364824254232
2491,3591.2256187431967
2492,1093.5118649639098
2493,4127.867750087846
2494,1869.6795664424087
2495,3561.5785280287637
2496,1922.2608296120611
2497,3557.7552788669796
2498,1627.7960004163365
2499,715.6686171246383
2500,794.7344007673962
2501,1102.6638563963404
